idHabitacion,timestamp,status
8,7/11/2021 9:18:43 a. m.,Inicia limpieza.
8,7/11/2021 9:20:28 a. m.,Sala disponible.
5,7/11/2021 9:21:36 a. m.,Inicia limpieza.
5,7/11/2021 9:23:19 a. m.,Sala disponible.
6,7/11/2021 9:29:35 a. m.,Sala no disponible.
6,7/11/2021 9:30:13 a. m.,Inicia limpieza.
9,7/11/2021 9:31:41 a. m.,Sala no disponible.
9,7/11/2021 9:32:42 a. m.,Inicia limpieza.
6,7/11/2021 9:34:26 a. m.,Sala disponible.
9,7/11/2021 9:38:37 a. m.,Sala disponible.
7,7/11/2021 9:40:27 a. m.,Sala no disponible.
7,7/11/2021 9:41:29 a. m.,Inicia limpieza.
12,7/11/2021 9:42:16 a. m.,Sala no disponible.
12,7/11/2021 9:42:43 a. m.,Inicia limpieza.
12,7/11/2021 9:43:35 a. m.,Sala disponible.
7,7/11/2021 9:46:34 a. m.,Sala disponible.
13,7/11/2021 9:47:34 a. m.,Sala no disponible.
13,7/11/2021 9:48:00 a. m.,Inicia limpieza.
13,7/11/2021 9:49:20 a. m.,Sala disponible.
8,7/11/2021 9:57:53 a. m.,Sala no disponible.
8,7/11/2021 9:58:38 a. m.,Inicia limpieza.
5,7/11/2021 9:59:54 a. m.,Sala no disponible.
5,7/11/2021 10:01:01 a. m.,Inicia limpieza.
1,7/11/2021 10:01:53 a. m.,Sala no disponible.
5,7/11/2021 10:02:14 a. m.,Sala disponible.
1,7/11/2021 10:02:33 a. m.,Inicia limpieza.
8,7/11/2021 10:03:17 a. m.,Sala disponible.
12,7/11/2021 10:04:20 a. m.,Sala no disponible.
12,7/11/2021 10:04:46 a. m.,Inicia limpieza.
12,7/11/2021 10:05:38 a. m.,Sala disponible.
1,7/11/2021 10:06:32 a. m.,Sala disponible.
2,7/11/2021 10:26:52 a. m.,Sala no disponible.
2,7/11/2021 10:27:26 a. m.,Inicia limpieza.
2,7/11/2021 10:29:26 a. m.,Sala disponible.
12,7/11/2021 10:41:18 a. m.,Sala no disponible.
12,7/11/2021 10:41:44 a. m.,Inicia limpieza.
12,7/11/2021 10:42:41 a. m.,Sala disponible.
6,7/11/2021 10:42:59 a. m.,Sala no disponible.
6,7/11/2021 10:43:37 a. m.,Inicia limpieza.
6,7/11/2021 10:46:14 a. m.,Sala disponible.
12,7/11/2021 10:57:12 a. m.,Sala no disponible.
12,7/11/2021 10:57:38 a. m.,Inicia limpieza.
12,7/11/2021 10:58:30 a. m.,Sala disponible.
12,7/11/2021 11:08:18 a. m.,Sala no disponible.
12,7/11/2021 11:08:44 a. m.,Inicia limpieza.
12,7/11/2021 11:09:38 a. m.,Sala disponible.
1,7/11/2021 11:21:10 a. m.,Sala no disponible.
1,7/11/2021 11:21:50 a. m.,Inicia limpieza.
1,7/11/2021 11:23:40 a. m.,Sala disponible.
5,7/11/2021 11:24:53 a. m.,Sala no disponible.
5,7/11/2021 11:26:01 a. m.,Inicia limpieza.
5,7/11/2021 11:27:27 a. m.,Sala disponible.
12,7/11/2021 11:28:10 a. m.,Sala no disponible.
12,7/11/2021 11:28:36 a. m.,Inicia limpieza.
12,7/11/2021 11:29:27 a. m.,Sala disponible.
13,7/11/2021 11:30:48 a. m.,Sala no disponible.
13,7/11/2021 11:31:15 a. m.,Inicia limpieza.
13,7/11/2021 11:33:13 a. m.,Sala disponible.
6,7/11/2021 11:45:43 a. m.,Sala no disponible.
6,7/11/2021 11:46:20 a. m.,Inicia limpieza.
6,7/11/2021 11:49:07 a. m.,Sala disponible.
12,7/11/2021 11:50:53 a. m.,Sala no disponible.
12,7/11/2021 11:51:20 a. m.,Inicia limpieza.
1,7/11/2021 11:51:57 a. m.,Sala no disponible.
12,7/11/2021 11:52:09 a. m.,Sala disponible.
1,7/11/2021 11:52:39 a. m.,Inicia limpieza.
1,7/11/2021 11:54:50 a. m.,Sala disponible.
12,7/11/2021 11:55:24 a. m.,Sala no disponible.
14,7/11/2021 11:55:48 a. m.,Sala no disponible.
12,7/11/2021 11:55:51 a. m.,Inicia limpieza.
12,7/11/2021 11:56:21 a. m.,Sala disponible.
7,7/11/2021 11:56:40 a. m.,Sala no disponible.
14,7/11/2021 11:56:41 a. m.,Inicia limpieza.
14,7/11/2021 11:57:39 a. m.,Sala disponible.
7,7/11/2021 11:57:41 a. m.,Inicia limpieza.
13,7/11/2021 11:58:15 a. m.,Sala no disponible.
13,7/11/2021 11:58:41 a. m.,Inicia limpieza.
13,7/11/2021 11:59:15 a. m.,Sala disponible.
12,7/11/2021 12:02:37 p. m.,Sala no disponible.
12,7/11/2021 12:03:04 p. m.,Inicia limpieza.
12,7/11/2021 12:03:45 p. m.,Sala disponible.
7,7/11/2021 12:03:50 p. m.,Sala disponible.
13,7/11/2021 12:08:52 p. m.,Sala no disponible.
13,7/11/2021 12:09:18 p. m.,Inicia limpieza.
13,7/11/2021 12:11:50 p. m.,Sala disponible.
12,7/11/2021 12:14:28 p. m.,Sala no disponible.
12,7/11/2021 12:14:54 p. m.,Inicia limpieza.
2,7/11/2021 12:15:21 p. m.,Sala no disponible.
12,7/11/2021 12:15:42 p. m.,Sala disponible.
14,7/11/2021 12:17:00 p. m.,Sala no disponible.
13,7/11/2021 12:17:25 p. m.,Sala no disponible.
2,7/11/2021 12:17:25 p. m.,Inicia limpieza.
3,7/11/2021 12:17:31 p. m.,Sala no disponible.
1,7/11/2021 12:19:01 p. m.,Sala no disponible.
2,7/11/2021 12:19:37 p. m.,Sala disponible.
13,7/11/2021 12:20:10 p. m.,Inicia limpieza.
13,7/11/2021 12:20:53 p. m.,Sala disponible.
3,7/11/2021 12:21:19 p. m.,Inicia limpieza.
1,7/11/2021 12:22:34 p. m.,Inicia limpieza.
3,7/11/2021 12:23:16 p. m.,Sala disponible.
1,7/11/2021 12:24:38 p. m.,Sala disponible.
14,7/11/2021 12:25:05 p. m.,Inicia limpieza.
14,7/11/2021 12:26:16 p. m.,Sala disponible.
4,7/11/2021 12:30:35 p. m.,Sala no disponible.
12,7/11/2021 12:30:49 p. m.,Sala no disponible.
4,7/11/2021 12:31:10 p. m.,Inicia limpieza.
12,7/11/2021 12:31:15 p. m.,Inicia limpieza.
12,7/11/2021 12:32:11 p. m.,Sala disponible.
4,7/11/2021 12:33:18 p. m.,Sala disponible.
12,7/11/2021 12:39:01 p. m.,Sala no disponible.
13,7/11/2021 12:40:13 p. m.,Sala no disponible.
7,7/11/2021 12:41:16 p. m.,Sala no disponible.
2,7/11/2021 12:42:37 p. m.,Sala no disponible.
12,7/11/2021 12:47:19 p. m.,Inicia limpieza.
5,7/11/2021 12:47:51 p. m.,Sala no disponible.
12,7/11/2021 12:47:56 p. m.,Sala disponible.
13,7/11/2021 12:48:12 p. m.,Inicia limpieza.
7,7/11/2021 12:48:40 p. m.,Inicia limpieza.
13,7/11/2021 12:49:08 p. m.,Sala disponible.
2,7/11/2021 12:49:41 p. m.,Inicia limpieza.
2,7/11/2021 12:54:01 p. m.,Sala disponible.
7,7/11/2021 12:54:22 p. m.,Sala disponible.
3,7/11/2021 12:55:23 p. m.,Sala no disponible.
5,7/11/2021 12:55:30 p. m.,Inicia limpieza.
3,7/11/2021 12:55:43 p. m.,Inicia limpieza.
5,7/11/2021 12:56:41 p. m.,Sala disponible.
14,7/11/2021 12:56:58 p. m.,Sala no disponible.
3,7/11/2021 12:58:04 p. m.,Sala disponible.
14,7/11/2021 12:58:22 p. m.,Inicia limpieza.
14,7/11/2021 12:58:52 p. m.,Sala disponible.
1,7/11/2021 1:01:35 p. m.,Sala no disponible.
1,7/11/2021 1:02:15 p. m.,Inicia limpieza.
1,7/11/2021 1:04:46 p. m.,Sala disponible.
6,7/11/2021 1:09:27 p. m.,Sala no disponible.
6,7/11/2021 1:10:03 p. m.,Inicia limpieza.
12,7/11/2021 1:10:10 p. m.,Sala no disponible.
12,7/11/2021 1:10:36 p. m.,Inicia limpieza.
12,7/11/2021 1:11:34 p. m.,Sala disponible.
6,7/11/2021 1:11:53 p. m.,Sala disponible.
2,7/11/2021 1:13:08 p. m.,Sala no disponible.
2,7/11/2021 1:13:41 p. m.,Inicia limpieza.
12,7/11/2021 1:15:44 p. m.,Sala no disponible.
12,7/11/2021 1:16:11 p. m.,Inicia limpieza.
2,7/11/2021 1:16:28 p. m.,Sala disponible.
12,7/11/2021 1:17:06 p. m.,Sala disponible.
13,7/11/2021 1:20:23 p. m.,Sala no disponible.
13,7/11/2021 1:20:49 p. m.,Inicia limpieza.
13,7/11/2021 1:21:22 p. m.,Sala disponible.
1,7/11/2021 1:25:26 p. m.,Sala no disponible.
1,7/11/2021 1:26:06 p. m.,Inicia limpieza.
1,7/11/2021 1:28:10 p. m.,Sala disponible.
12,7/11/2021 1:28:56 p. m.,Sala no disponible.
12,7/11/2021 1:29:23 p. m.,Inicia limpieza.
12,7/11/2021 1:30:09 p. m.,Sala disponible.
9,7/11/2021 1:32:41 p. m.,Sala no disponible.
12,7/11/2021 1:33:31 p. m.,Sala no disponible.
9,7/11/2021 1:33:42 p. m.,Inicia limpieza.
5,7/11/2021 1:34:12 p. m.,Sala no disponible.
13,7/11/2021 1:34:57 p. m.,Sala no disponible.
14,7/11/2021 1:35:15 p. m.,Sala no disponible.
5,7/11/2021 1:35:20 p. m.,Inicia limpieza.
13,7/11/2021 1:35:23 p. m.,Inicia limpieza.
14,7/11/2021 1:35:31 p. m.,Inicia limpieza.
3,7/11/2021 1:35:55 p. m.,Sala no disponible.
13,7/11/2021 1:36:00 p. m.,Sala disponible.
9,7/11/2021 1:36:05 p. m.,Sala disponible.
3,7/11/2021 1:36:15 p. m.,Inicia limpieza.
14,7/11/2021 1:36:27 p. m.,Sala disponible.
5,7/11/2021 1:36:43 p. m.,Sala disponible.
12,7/11/2021 1:37:35 p. m.,Inicia limpieza.
12,7/11/2021 1:38:25 p. m.,Sala disponible.
3,7/11/2021 1:38:43 p. m.,Sala disponible.
13,7/11/2021 1:38:46 p. m.,Sala no disponible.
13,7/11/2021 1:39:13 p. m.,Inicia limpieza.
15,7/11/2021 1:39:27 p. m.,Sala no disponible.
15,7/11/2021 1:39:51 p. m.,Inicia limpieza.
13,7/11/2021 1:40:01 p. m.,Sala disponible.
15,7/11/2021 1:41:21 p. m.,Sala disponible.
8,7/11/2021 1:41:52 p. m.,Sala no disponible.
8,7/11/2021 1:42:38 p. m.,Inicia limpieza.
1,7/11/2021 1:42:56 p. m.,Sala no disponible.
1,7/11/2021 1:43:36 p. m.,Inicia limpieza.
12,7/11/2021 1:44:11 p. m.,Sala no disponible.
1,7/11/2021 1:45:03 p. m.,Sala disponible.
8,7/11/2021 1:45:34 p. m.,Sala disponible.
12,7/11/2021 1:45:40 p. m.,Inicia limpieza.
12,7/11/2021 1:46:34 p. m.,Sala disponible.
7,7/11/2021 1:47:04 p. m.,Sala no disponible.
7,7/11/2021 1:48:06 p. m.,Inicia limpieza.
7,7/11/2021 1:51:21 p. m.,Sala disponible.
12,7/11/2021 1:54:00 p. m.,Sala no disponible.
5,7/11/2021 1:54:15 p. m.,Sala no disponible.
5,7/11/2021 1:55:23 p. m.,Inicia limpieza.
4,7/11/2021 1:55:57 p. m.,Sala no disponible.
2,7/11/2021 1:56:09 p. m.,Sala no disponible.
4,7/11/2021 1:56:32 p. m.,Inicia limpieza.
2,7/11/2021 1:56:43 p. m.,Inicia limpieza.
5,7/11/2021 1:56:47 p. m.,Sala disponible.
4,7/11/2021 1:58:58 p. m.,Sala disponible.
2,7/11/2021 1:59:29 p. m.,Sala disponible.
12,7/11/2021 1:59:38 p. m.,Inicia limpieza.
3,7/11/2021 2:00:05 p. m.,Sala no disponible.
12,7/11/2021 2:00:22 p. m.,Sala disponible.
3,7/11/2021 2:00:25 p. m.,Inicia limpieza.
1,7/11/2021 2:00:27 p. m.,Sala no disponible.
1,7/11/2021 2:01:06 p. m.,Inicia limpieza.
3,7/11/2021 2:02:42 p. m.,Sala disponible.
1,7/11/2021 2:03:35 p. m.,Sala disponible.
9,7/11/2021 2:03:49 p. m.,Sala no disponible.
9,7/11/2021 2:04:49 p. m.,Inicia limpieza.
13,7/11/2021 2:08:56 p. m.,Sala no disponible.
12,7/11/2021 2:09:01 p. m.,Sala no disponible.
13,7/11/2021 2:09:16 p. m.,Inicia limpieza.
9,7/11/2021 2:10:42 p. m.,Sala disponible.
13,7/11/2021 2:11:10 p. m.,Sala disponible.
12,7/11/2021 2:11:30 p. m.,Inicia limpieza.
14,7/11/2021 2:11:48 p. m.,Sala no disponible.
12,7/11/2021 2:13:36 p. m.,Sala disponible.
6,7/11/2021 2:20:06 p. m.,Sala no disponible.
6,7/11/2021 2:20:44 p. m.,Inicia limpieza.
4,7/11/2021 2:20:57 p. m.,Sala no disponible.
4,7/11/2021 2:21:31 p. m.,Inicia limpieza.
6,7/11/2021 2:23:31 p. m.,Sala disponible.
4,7/11/2021 2:23:46 p. m.,Sala disponible.
14,7/11/2021 2:23:49 p. m.,Inicia limpieza.
14,7/11/2021 2:25:49 p. m.,Sala disponible.
8,7/11/2021 2:33:18 p. m.,Sala no disponible.
8,7/11/2021 2:34:04 p. m.,Inicia limpieza.
8,7/11/2021 2:39:25 p. m.,Sala disponible.
9,7/11/2021 2:40:57 p. m.,Sala no disponible.
9,7/11/2021 2:41:58 p. m.,Inicia limpieza.
7,7/11/2021 2:42:56 p. m.,Sala no disponible.
7,7/11/2021 2:43:58 p. m.,Inicia limpieza.
7,7/11/2021 2:47:29 p. m.,Sala disponible.
9,7/11/2021 2:47:46 p. m.,Sala disponible.
6,7/11/2021 2:49:04 p. m.,Sala no disponible.
6,7/11/2021 2:49:41 p. m.,Inicia limpieza.
12,7/11/2021 2:51:02 p. m.,Sala no disponible.
12,7/11/2021 2:51:29 p. m.,Inicia limpieza.
12,7/11/2021 2:52:21 p. m.,Sala disponible.
6,7/11/2021 2:55:45 p. m.,Sala disponible.
12,7/11/2021 3:03:34 p. m.,Sala no disponible.
12,7/11/2021 3:04:00 p. m.,Inicia limpieza.
12,7/11/2021 3:04:46 p. m.,Sala disponible.
13,7/11/2021 3:08:28 p. m.,Sala no disponible.
13,7/11/2021 3:08:54 p. m.,Inicia limpieza.
13,7/11/2021 3:10:12 p. m.,Sala disponible.
12,7/11/2021 3:13:02 p. m.,Sala no disponible.
12,7/11/2021 3:13:29 p. m.,Inicia limpieza.
12,7/11/2021 3:14:00 p. m.,Sala disponible.
1,7/11/2021 3:15:53 p. m.,Sala no disponible.
1,7/11/2021 3:16:32 p. m.,Inicia limpieza.
1,7/11/2021 3:18:44 p. m.,Sala disponible.
2,7/11/2021 3:22:59 p. m.,Sala no disponible.
2,7/11/2021 3:23:32 p. m.,Inicia limpieza.
2,7/11/2021 3:25:53 p. m.,Sala disponible.
4,7/11/2021 3:28:03 p. m.,Sala no disponible.
3,7/11/2021 3:28:32 p. m.,Sala no disponible.
4,7/11/2021 3:28:38 p. m.,Inicia limpieza.
3,7/11/2021 3:28:51 p. m.,Inicia limpieza.
4,7/11/2021 3:30:52 p. m.,Sala disponible.
3,7/11/2021 3:32:15 p. m.,Sala disponible.
12,7/11/2021 3:40:38 p. m.,Sala no disponible.
12,7/11/2021 3:41:05 p. m.,Inicia limpieza.
12,7/11/2021 3:41:36 p. m.,Sala disponible.
12,7/11/2021 4:04:01 p. m.,Sala no disponible.
12,7/11/2021 4:04:27 p. m.,Inicia limpieza.
12,7/11/2021 4:05:12 p. m.,Sala disponible.
12,7/11/2021 4:14:01 p. m.,Sala no disponible.
12,7/11/2021 4:14:28 p. m.,Inicia limpieza.
12,7/11/2021 4:15:18 p. m.,Sala disponible.
12,7/11/2021 4:33:13 p. m.,Sala no disponible.
12,7/11/2021 4:33:40 p. m.,Inicia limpieza.
12,7/11/2021 4:34:09 p. m.,Sala disponible.
12,7/11/2021 4:50:09 p. m.,Sala no disponible.
12,7/11/2021 4:50:35 p. m.,Inicia limpieza.
12,7/11/2021 4:51:12 p. m.,Sala disponible.
13,7/11/2021 4:52:30 p. m.,Sala no disponible.
13,7/11/2021 4:52:56 p. m.,Inicia limpieza.
13,7/11/2021 4:53:47 p. m.,Sala disponible.
12,7/11/2021 4:55:19 p. m.,Sala no disponible.
12,7/11/2021 4:55:46 p. m.,Inicia limpieza.
12,7/11/2021 4:56:19 p. m.,Sala disponible.
1,7/11/2021 4:56:55 p. m.,Sala no disponible.
1,7/11/2021 4:57:35 p. m.,Inicia limpieza.
1,7/11/2021 4:59:47 p. m.,Sala disponible.
12,7/11/2021 5:06:17 p. m.,Sala no disponible.
12,7/11/2021 5:06:43 p. m.,Inicia limpieza.
12,7/11/2021 5:07:23 p. m.,Sala disponible.
12,7/11/2021 5:10:34 p. m.,Sala no disponible.
12,7/11/2021 5:11:00 p. m.,Inicia limpieza.
12,7/11/2021 5:11:42 p. m.,Sala disponible.
2,7/11/2021 5:11:58 p. m.,Sala no disponible.
2,7/11/2021 5:12:32 p. m.,Inicia limpieza.
2,7/11/2021 5:14:01 p. m.,Sala disponible.
13,7/11/2021 5:14:55 p. m.,Sala no disponible.
3,7/11/2021 5:15:13 p. m.,Sala no disponible.
3,7/11/2021 5:15:33 p. m.,Inicia limpieza.
3,7/11/2021 5:18:16 p. m.,Sala disponible.
12,7/11/2021 5:24:24 p. m.,Sala no disponible.
7,7/11/2021 5:27:32 p. m.,Sala no disponible.
6,7/11/2021 5:28:11 p. m.,Sala no disponible.
7,7/11/2021 5:28:34 p. m.,Inicia limpieza.
6,7/11/2021 5:28:48 p. m.,Inicia limpieza.
1,7/11/2021 5:29:23 p. m.,Sala no disponible.
6,7/11/2021 5:30:21 p. m.,Sala disponible.
1,7/11/2021 5:31:00 p. m.,Inicia limpieza.
7,7/11/2021 5:31:06 p. m.,Sala disponible.
1,7/11/2021 5:33:31 p. m.,Sala disponible.
13,7/11/2021 5:33:43 p. m.,Inicia limpieza.
12,7/11/2021 5:34:42 p. m.,Inicia limpieza.
13,7/11/2021 5:35:43 p. m.,Sala disponible.
12,7/11/2021 5:36:41 p. m.,Sala disponible.
12,7/11/2021 5:43:15 p. m.,Sala no disponible.
6,7/11/2021 5:53:28 p. m.,Sala no disponible.
6,7/11/2021 5:54:05 p. m.,Inicia limpieza.
6,7/11/2021 5:59:18 p. m.,Sala disponible.
13,7/11/2021 5:59:19 p. m.,Sala no disponible.
13,7/11/2021 5:59:45 p. m.,Inicia limpieza.
12,7/11/2021 5:59:58 p. m.,Inicia limpieza.
13,7/11/2021 6:00:41 p. m.,Sala disponible.
7,7/11/2021 6:01:43 p. m.,Sala no disponible.
12,7/11/2021 6:02:14 p. m.,Sala disponible.
7,7/11/2021 6:02:55 p. m.,Inicia limpieza.
7,7/11/2021 6:07:45 p. m.,Sala disponible.
5,7/11/2021 6:11:49 p. m.,Sala no disponible.
8,7/11/2021 6:12:44 p. m.,Sala no disponible.
5,7/11/2021 6:12:56 p. m.,Inicia limpieza.
12,7/11/2021 6:14:01 p. m.,Sala no disponible.
8,7/11/2021 6:14:17 p. m.,Inicia limpieza.
5,7/11/2021 6:14:25 p. m.,Sala disponible.
8,7/11/2021 6:16:21 p. m.,Sala disponible.
12,7/11/2021 6:17:02 p. m.,Inicia limpieza.
13,7/11/2021 6:17:05 p. m.,Sala no disponible.
12,7/11/2021 6:17:59 p. m.,Sala disponible.
13,7/11/2021 6:18:14 p. m.,Inicia limpieza.
13,7/11/2021 6:19:03 p. m.,Sala disponible.
9,7/11/2021 6:19:12 p. m.,Sala no disponible.
9,7/11/2021 6:20:50 p. m.,Inicia limpieza.
6,7/11/2021 6:21:03 p. m.,Sala no disponible.
14,7/11/2021 6:22:35 p. m.,Sala no disponible.
9,7/11/2021 6:23:23 p. m.,Sala disponible.
14,7/11/2021 6:26:36 p. m.,Inicia limpieza.
6,7/11/2021 6:26:43 p. m.,Inicia limpieza.
14,7/11/2021 6:27:10 p. m.,Sala disponible.
12,7/11/2021 6:27:41 p. m.,Sala no disponible.
12,7/11/2021 6:28:07 p. m.,Inicia limpieza.
12,7/11/2021 6:30:19 p. m.,Sala disponible.
6,7/11/2021 6:31:49 p. m.,Sala disponible.
13,7/11/2021 6:33:05 p. m.,Sala no disponible.
12,7/11/2021 6:37:35 p. m.,Sala no disponible.
2,7/11/2021 6:37:38 p. m.,Sala no disponible.
1,7/11/2021 6:38:15 p. m.,Sala no disponible.
13,7/11/2021 6:44:10 p. m.,Inicia limpieza.
12,7/11/2021 6:44:39 p. m.,Inicia limpieza.
13,7/11/2021 6:44:58 p. m.,Sala disponible.
2,7/11/2021 6:45:31 p. m.,Inicia limpieza.
12,7/11/2021 6:46:56 p. m.,Sala disponible.
1,7/11/2021 6:47:12 p. m.,Inicia limpieza.
2,7/11/2021 6:48:10 p. m.,Sala disponible.
3,7/11/2021 6:48:59 p. m.,Sala no disponible.
1,7/11/2021 6:49:05 p. m.,Sala disponible.
3,7/11/2021 6:49:48 p. m.,Inicia limpieza.
14,7/11/2021 6:52:06 p. m.,Sala no disponible.
14,7/11/2021 6:52:22 p. m.,Inicia limpieza.
3,7/11/2021 6:52:26 p. m.,Sala disponible.
14,7/11/2021 6:53:05 p. m.,Sala disponible.
12,7/11/2021 6:55:07 p. m.,Sala no disponible.
8,7/11/2021 6:55:20 p. m.,Sala no disponible.
12,7/11/2021 6:55:33 p. m.,Inicia limpieza.
12,7/11/2021 6:56:04 p. m.,Sala disponible.
8,7/11/2021 6:56:45 p. m.,Inicia limpieza.
7,7/11/2021 6:57:02 p. m.,Sala no disponible.
7,7/11/2021 6:58:04 p. m.,Inicia limpieza.
6,7/11/2021 7:01:17 p. m.,Sala no disponible.
6,7/11/2021 7:01:53 p. m.,Inicia limpieza.
8,7/11/2021 7:01:58 p. m.,Sala disponible.
7,7/11/2021 7:02:49 p. m.,Sala disponible.
5,7/11/2021 7:06:29 p. m.,Sala no disponible.
6,7/11/2021 7:07:09 p. m.,Sala disponible.
5,7/11/2021 7:07:37 p. m.,Inicia limpieza.
5,7/11/2021 7:08:43 p. m.,Sala disponible.
1,7/11/2021 7:18:51 p. m.,Sala no disponible.
1,7/11/2021 7:19:31 p. m.,Inicia limpieza.
1,7/11/2021 7:21:52 p. m.,Sala disponible.
12,7/11/2021 7:50:12 p. m.,Sala no disponible.
12,7/11/2021 7:50:38 p. m.,Inicia limpieza.
7,7/11/2021 7:50:49 p. m.,Sala no disponible.
12,7/11/2021 7:51:18 p. m.,Sala disponible.
7,7/11/2021 7:51:51 p. m.,Inicia limpieza.
13,7/11/2021 7:54:49 p. m.,Sala no disponible.
7,7/11/2021 7:55:01 p. m.,Sala disponible.
13,7/11/2021 7:55:15 p. m.,Inicia limpieza.
13,7/11/2021 7:56:10 p. m.,Sala disponible.
12,7/11/2021 9:07:20 p. m.,Sala no disponible.
12,7/11/2021 9:07:46 p. m.,Inicia limpieza.
12,7/11/2021 9:08:57 p. m.,Sala disponible.
6,7/11/2021 9:14:31 p. m.,Sala no disponible.
6,7/11/2021 9:15:08 p. m.,Inicia limpieza.
6,7/11/2021 9:16:56 p. m.,Sala disponible.
1,7/11/2021 9:23:06 p. m.,Sala no disponible.
1,7/11/2021 9:23:45 p. m.,Inicia limpieza.
8,7/11/2021 9:27:16 p. m.,Sala no disponible.
1,7/11/2021 9:27:41 p. m.,Sala disponible.
8,7/11/2021 9:28:01 p. m.,Inicia limpieza.
8,7/11/2021 9:29:44 p. m.,Sala disponible.
12,7/12/2021 7:13:01 a. m.,Sala no disponible.
12,7/12/2021 7:13:27 a. m.,Inicia limpieza.
12,7/12/2021 7:14:15 a. m.,Sala disponible.
12,7/12/2021 7:20:12 a. m.,Sala no disponible.
12,7/12/2021 7:20:38 a. m.,Inicia limpieza.
12,7/12/2021 7:21:56 a. m.,Sala disponible.
13,7/12/2021 7:23:01 a. m.,Sala no disponible.
13,7/12/2021 7:23:28 a. m.,Inicia limpieza.
13,7/12/2021 7:24:18 a. m.,Sala disponible.
12,7/12/2021 7:25:18 a. m.,Sala no disponible.
12,7/12/2021 7:25:45 a. m.,Inicia limpieza.
12,7/12/2021 7:26:17 a. m.,Sala disponible.
1,7/12/2021 7:28:31 a. m.,Sala no disponible.
1,7/12/2021 7:29:11 a. m.,Inicia limpieza.
13,7/12/2021 7:29:41 a. m.,Sala no disponible.
12,7/12/2021 7:30:54 a. m.,Sala no disponible.
13,7/12/2021 7:31:09 a. m.,Inicia limpieza.
1,7/12/2021 7:31:41 a. m.,Sala disponible.
2,7/12/2021 7:32:38 a. m.,Sala no disponible.
13,7/12/2021 7:33:02 a. m.,Sala disponible.
12,7/12/2021 7:33:15 a. m.,Inicia limpieza.
2,7/12/2021 7:33:58 a. m.,Inicia limpieza.
12,7/12/2021 7:34:07 a. m.,Sala disponible.
2,7/12/2021 7:38:03 a. m.,Sala disponible.
12,7/12/2021 7:40:04 a. m.,Sala no disponible.
12,7/12/2021 7:40:30 a. m.,Inicia limpieza.
12,7/12/2021 7:41:04 a. m.,Sala disponible.
13,7/12/2021 7:42:42 a. m.,Sala no disponible.
13,7/12/2021 7:43:09 a. m.,Inicia limpieza.
13,7/12/2021 7:43:53 a. m.,Sala disponible.
4,7/12/2021 7:46:57 a. m.,Sala no disponible.
4,7/12/2021 7:47:32 a. m.,Inicia limpieza.
4,7/12/2021 7:49:39 a. m.,Sala disponible.
3,7/12/2021 7:50:12 a. m.,Sala no disponible.
3,7/12/2021 7:51:08 a. m.,Inicia limpieza.
12,7/12/2021 7:52:20 a. m.,Sala no disponible.
3,7/12/2021 7:52:40 a. m.,Sala disponible.
12,7/12/2021 7:53:18 a. m.,Inicia limpieza.
1,7/12/2021 7:53:47 a. m.,Sala no disponible.
6,7/12/2021 7:53:50 a. m.,Sala no disponible.
12,7/12/2021 7:55:02 a. m.,Sala disponible.
1,7/12/2021 7:55:18 a. m.,Inicia limpieza.
6,7/12/2021 7:56:50 a. m.,Inicia limpieza.
13,7/12/2021 7:56:59 a. m.,Sala no disponible.
1,7/12/2021 7:57:02 a. m.,Sala disponible.
13,7/12/2021 7:57:37 a. m.,Inicia limpieza.
13,7/12/2021 7:58:11 a. m.,Sala disponible.
6,7/12/2021 8:02:40 a. m.,Sala disponible.
12,7/12/2021 8:03:13 a. m.,Sala no disponible.
12,7/12/2021 8:03:40 a. m.,Inicia limpieza.
12,7/12/2021 8:04:10 a. m.,Sala disponible.
12,7/12/2021 8:14:34 a. m.,Sala no disponible.
12,7/12/2021 8:15:00 a. m.,Inicia limpieza.
12,7/12/2021 8:15:38 a. m.,Sala disponible.
8,7/12/2021 8:15:40 a. m.,Sala no disponible.
13,7/12/2021 8:16:01 a. m.,Sala no disponible.
8,7/12/2021 8:16:40 a. m.,Inicia limpieza.
8,7/12/2021 8:21:43 a. m.,Sala disponible.
1,7/12/2021 8:22:45 a. m.,Sala no disponible.
1,7/12/2021 8:23:25 a. m.,Inicia limpieza.
1,7/12/2021 8:24:53 a. m.,Sala disponible.
5,7/12/2021 8:28:07 a. m.,Sala no disponible.
5,7/12/2021 8:29:15 a. m.,Inicia limpieza.
5,7/12/2021 8:30:47 a. m.,Sala disponible.
13,7/12/2021 8:31:37 a. m.,Inicia limpieza.
13,7/12/2021 8:32:24 a. m.,Sala disponible.
12,7/12/2021 8:41:59 a. m.,Sala no disponible.
5,7/12/2021 8:42:15 a. m.,Sala no disponible.
12,7/12/2021 8:42:25 a. m.,Inicia limpieza.
12,7/12/2021 8:43:16 a. m.,Sala disponible.
5,7/12/2021 8:43:23 a. m.,Inicia limpieza.
5,7/12/2021 8:44:43 a. m.,Sala disponible.
13,7/12/2021 8:52:27 a. m.,Sala no disponible.
12,7/12/2021 8:54:07 a. m.,Sala no disponible.
13,7/12/2021 8:54:23 a. m.,Inicia limpieza.
13,7/12/2021 8:54:58 a. m.,Sala disponible.
